gene	domain
SSH3BP1	pfam07815
SSH3BP1	pfam07815
SSH3BP1	pfam07815
SSH3BP1	pfam07815
SSH3BP1	pfam07815
SSH3BP1	pfam07815
SSH3BP1	pfam07815
STAM	pfam03127
STAM	pfam03127
STAM	pfam03127
STAM	pfam03127
STAM	pfam03127
STAM	pfam03127
STAT3	pfam01017
STAT3	pfam02864
STAT3	pfam01017
STAT3	pfam02864
STAT3	pfam01017
STAT3	pfam02864
STAT3	pfam01017
STAT3	pfam02864
STAT3	pfam01017
STAT3	pfam02864
STAT3	pfam01017
STAT3	pfam02864
STAT3	pfam01017
STAT3	pfam02864
STAT3	pfam01017
STAT3	pfam02864
STAT3	pfam01017
STAT3	pfam02864
STAT3	pfam01017
STAT3	pfam02864
STAT3	pfam01017
STAT3	pfam02864
STAT3	pfam01017
STAT3	pfam02864
STAU	pfam16482
STAU	pfam16482
STAU	pfam16482
STAU	pfam16482
STAU	pfam16482
STAU	pfam16482
STAU	pfam16482
STAU	pfam16482
STAU	pfam16482
STAU	pfam16482
STAU	pfam16482
STAU	pfam16482
STAU	pfam16482
STAU	pfam16482
STAU	pfam16482
STAU	pfam16482
STMN1	pfam00836
STMN1	pfam00836
STMN1	pfam00836
STMN1	pfam00836
STX1A	pfam00804
STX1A	pfam00804
STXBP3	pfam00995
SUPT5H	pfam04731
SUPT5H	pfam11942
SUPT5H	pfam12815
SUPT5H	pfam04731
SUPT5H	pfam11942
SUPT5H	pfam12815
SUPT5H	pfam04731
SUPT5H	pfam11942
SUPT5H	pfam12815
SUPT5H	pfam04731
SUPT5H	pfam11942
SUPT5H	pfam12815
SUPT5H	pfam04731
SUPT5H	pfam11942
SUPT5H	pfam12815
SUPT5H	pfam04731
SUPT5H	pfam11942
SUPT5H	pfam12815
SYN47	pfam14197
TACC3	pfam05010
TACC3	pfam05010
TACC3	pfam05010
TACC3	pfam05010
TACC3	pfam05010
TAF9	pfam02291
TAF9	pfam02291
TAP1	pfam00664
TAP1	pfam00664
TAX1BP1	pfam07888
TAX1BP1	pfam07888
TAX1BP1	pfam07888
TAX1BP1	pfam07888
TBC1D2	pfam00169
TBC1D2	pfam00169
TBC1D2	pfam00169
TBCC	pfam07986
TBCC	pfam16752
TBCE	pfam12799
TBCE	pfam13855
TBCE	pfam01249
TBCE	pfam12799
TBCE	pfam13855
TBCE	pfam13855
TBCE	pfam12799
TBCE	pfam13855
TBL1X	pfam08513
TBL1X	pfam08513
TBL1X	pfam08513
TBL1X	pfam08513
TBL1X	pfam08513
TBL1Y	pfam08513
TBL1Y	pfam08513
TBL1Y	pfam08513
TBX2	pfam12598
TBX2	pfam12598
TBX2	pfam00907
TCEA2	pfam07500
TCEA2	pfam07500
TCEA2	pfam07500
TCEA2	pfam07500
TCEA2	pfam07500
TCEA2	pfam07500
TCEA2	pfam07500
TCEA2	pfam07500
TCERG1	pfam01846
TCERG1	pfam01846
TCERG1	pfam01846
TCF4	pfam08347
TCF4	pfam08347
TCF4	pfam08347
TCF4	pfam08347
TCF4	pfam08347
TCF4	pfam08347
TCF4	pfam08347
TCF4	pfam08347
TCF4	pfam08347
TCF4	pfam08347
TCF4	pfam08347
TCF4	pfam08347
TCF4	pfam08347
TCF4	pfam08347
TCF4	pfam08347
TCF4	pfam08347
TCF4	pfam08347
TCF4	pfam08347
TCF4	pfam08347
TCF4	pfam08347
TCF4	pfam08347
TCF4	pfam08347
TCF4	pfam08347
TCF4	pfam08347
TCF4	pfam08347
TCF4	pfam08347
TCF4	pfam08347
TCF4	pfam08347
TCF4	pfam08347
TCF4	pfam08347
TCF4	pfam08347
TCF4	pfam08347
TCF4	pfam08347
TCF4	pfam08347
TCF4	pfam08347
TCF4	pfam08347
TCF4	pfam08347
TCF4	pfam08347
TCF4	pfam08347
TCF4	pfam08347
TCF4	pfam08347
TCF7L2	pfam08347
TCF7L2	pfam08347
TCF7L2	pfam08347
TCF7L2	pfam08347
TCF7L2	pfam08347
TCF7L2	pfam08347
TCF7L2	pfam08347
TCF7L2	pfam08347
TCF7L2	pfam08347
TCF7L2	pfam08347
TCF7L2	pfam08347
TCF7L2	pfam08347
TCF7L2	pfam08347
TCF7L2	pfam08347
TCF7L2	pfam08347
TCF7L2	pfam08347
TCF7L2	pfam08347
TCF7L2	pfam08347
TCF7L2	pfam08347
TCF7L2	pfam08347
TCF7L2	pfam08347
TCF7L2	pfam08347
TCF7L2	pfam08347
TCF7L2	pfam08347
TCF7L2	pfam08347
TCF7L2	pfam08347
TCF7L2	pfam08347
TCF7L2	pfam08347
TCF7L2	pfam08347
TCF7L2	pfam08347
TCF7L2	pfam08347
TCF7L2	pfam08347
TCF7L2	pfam08347
TCF7L2	pfam08347
TCF7L2	pfam08347
TCF7L2	pfam08347
TCF7L2	pfam08347
TCF7L2	pfam08347
TCF7L2	pfam08347
TCF7L2	pfam08347
TCF7L2	pfam08347
TFDP1	pfam02319
TFDP1	pfam08781
TFDP1	pfam02319
TFDP1	pfam08781
TFDP1	pfam02319
TFDP1	pfam08781
TFDP1	pfam02319
TFDP1	pfam08781
TFDP1	pfam02319
TFDP1	pfam08781
TFDP1	pfam02319
TFDP1	pfam08781
TFDP1	pfam02319
TFDP1	pfam08781
TFDP1	pfam02319
TFDP1	pfam08781
TFDP1	pfam02319
TFDP1	pfam08781
TFPI	pfam00014
TFPI	pfam00014
TFPI	pfam00014
TFPI	pfam00014
TFPI	pfam00014
TFPI	pfam00014
TFPI	pfam00014
TFPI	pfam00014
TFPI	pfam00014
TFPI	pfam00014
TFPI	pfam00014
TFPI	pfam00014
TFRC	pfam04253
TFRC	pfam04253
TFRC	pfam04253
TFRC	pfam04253
TGFBI	pfam02469
TGFBR2	pfam08917
TGFBR2	pfam08917
TGFBR2	pfam08917
TGFBR2	pfam08917
TGFBR2	pfam08917
THBS2	pfam00090
THBS2	pfam00093
THBS2	pfam02412
THBS2	pfam05735
THBS2	pfam12947
TIEG	pfam00096
TIEG	pfam13465
TIEG	pfam00096
TIEG	pfam13465
TIMELESS	pfam05029
TIMELESS	pfam04821
TIMELESS	pfam05029
TIMELESS	pfam04821
TIMELESS	pfam05029
TIMELESS	pfam04821
TLR3	pfam13855
TM4SF1	pfam05805
TMPO	pfam08198
TMPO	pfam08198
TMPO	pfam08198
TMPO	pfam08198
TMPO	pfam11560
TMPO	pfam08198
TMSNB	pfam01290
TNC	pfam00147
TNC	pfam07974
TNC	pfam00041
TNC	pfam00041
TNC	pfam00147
TNC	pfam07974
TNC	pfam00041
TNC	pfam00147
TNC	pfam07974
TNC	pfam00041
TNC	pfam00147
TNC	pfam07974
TNC	pfam00041
TNC	pfam00147
TNC	pfam07974
TNC	pfam00041
TNC	pfam00147
TNC	pfam07974
TNC	pfam00041
TNC	pfam00147
TNC	pfam07974
TNC	pfam00041
TNC	pfam00147
TNC	pfam07974
TNC	pfam00041
TNC	pfam00147
TNC	pfam07974
TNC	pfam00041
TNC	pfam00147
TNC	pfam07974
TNC	pfam00041
TNC	pfam00147
TNC	pfam07974
TNC	pfam00041
TNC	pfam00147
TNC	pfam07974
TNC	pfam00041
TNC	pfam00147
TNC	pfam07974
TNFAIP6	pfam00431
TNFRSF10C	pfam11679
TOP1	pfam01028
TOP1	pfam10500
TOP1	pfam14370
TOP2A	pfam02518
TOP2A	pfam08070
TOP2A	pfam15323
TOP2A	pfam16898
TOP2A	pfam02518
TOP2A	pfam08070
TOP2A	pfam15323
TOP2A	pfam16898
TOP2A	pfam02518
TOP2A	pfam16898
TOPBP1	pfam00533
TOPBP1	pfam12738
TOPBP1	pfam00533
TOPBP1	pfam12738
TOPBP1	pfam00533
TOPBP1	pfam12738
TOPBP1	pfam00533
TOPBP1	pfam12738
TOPK	pfam00069
TOPK	pfam00069
TOPK	pfam00069
TPARL	pfam01169
TPARL	pfam01169
TPARL	pfam01169
TPBG	pfam12799
TPBG	pfam13855
TPBG	pfam12799
TPBG	pfam13855
TPBG	pfam12799
TPBG	pfam13855
TPD52	pfam04201
TPD52	pfam04201
TPD52	pfam04201
TPD52	pfam04201
TPD52	pfam04201
TPD52	pfam04201
TPD52	pfam04201
TPR	pfam00038
TPR	pfam07851
TPR	pfam07926
TPST1	pfam13469
TPST1	pfam13469
TPST1	pfam13469
TPST1	pfam13469
TPST1	pfam13469
TPST1	pfam13469
TPST1	pfam13469
TPST1	pfam13469
TRA1	pfam00183
TRAF4	pfam02176
TRAF4	pfam02176
TRAF4	pfam02176
TRAF4	pfam02176
TRAF4	pfam02176
TRAF4	pfam02176
TRIM22	pfam14942
TRIM22	pfam15035
TRIM28	pfam14634
TRIO	pfam07679
TRIO	pfam00169
TRIO	pfam16609
TRIO	pfam07679
TRIO	pfam00169
TRIO	pfam16609
TRIO	pfam07679
TRIO	pfam00169
TRIO	pfam16609
TRIO	pfam07679
TRIO	pfam00169
TRIO	pfam16609
TRIO	pfam07679
TRIO	pfam00169
TRIO	pfam16609
TRIP12	pfam02825
TRIP12	pfam10500
TRIP12	pfam02825
TRIP12	pfam02825
TRIP12	pfam02825
TRIP12	pfam02825
TRIP12	pfam02825
TRIP12	pfam10500
TRIP12	pfam02825
TRIP12	pfam10500
TRIP12	pfam02825
TRIP12	pfam10500
TRIP12	pfam02825
TRIP12	pfam10500
TRIP12	pfam02825
TRIP12	pfam10500
TRIP12	pfam02825
TRIP12	pfam10500
TRIP12	pfam02825
TRIP12	pfam02825
TRIP12	pfam02825
TRIP12	pfam02825
TRIP12	pfam10500
TRIP12	pfam02825
TRIP12	pfam10500
TRIP12	pfam02825
TRIP12	pfam10500
TRIP12	pfam02825
TRIP12	pfam10500
TRIP12	pfam02825
TRIP12	pfam10500
TRIP12	pfam02825
TRIP12	pfam02825
TRIP12	pfam10500
TRIP12	pfam02825
TRIP12	pfam10500
TRIP12	pfam02825
TRIP12	pfam10500
TRIP12	pfam02825
TRIP12	pfam10500
TRIP12	pfam02825
TRIP12	pfam10500
TRIP12	pfam02825
TRIP12	pfam02825
TRIP12	pfam10500
TRIP12	pfam02825
TRIP13	pfam00004
TRIP13	pfam00004
TRIP13	pfam00004
TRRAP	pfam02259
TRRAP	pfam02260
TRRAP	pfam02259
TRRAP	pfam02260
TSBP	pfam13414
TSBP	pfam13424
TSBP	pfam14797
TSPAN-1	pfam00335
TSPAN-1	pfam00335
TSPAN-5	pfam00335
TSPAN-5	pfam00335
TSSC3	pfam00169
TTC3	pfam12895
TTC3	pfam13414
TTC3	pfam13639
TTC3	pfam12895
TTC3	pfam13414
TTC3	pfam13639
TTC3	pfam12895
TTC3	pfam13414
TTC3	pfam13639
TTC3	pfam12895
TTC3	pfam13414
TTC3	pfam13639
TTC3	pfam13414
TTC3	pfam13639
TTC3	pfam13414
TTC3	pfam13639
TTC3	pfam13414
TTC3	pfam13639
TTC3	pfam13414
TTC3	pfam13639
TTC3	pfam12895
TTC3	pfam13414
TTC3	pfam13639
TTC3	pfam12895
TTC3	pfam13414
TTC3	pfam13639
TTC3	pfam12895
TTC3	pfam13414
TTC3	pfam13639
TTC3	pfam12895
TTC3	pfam13414
TTC3	pfam13639
TTC3	pfam12895
TTC3	pfam13414
TTC3	pfam13639
TTC3	pfam12895
TTC3	pfam13414
TTC3	pfam13639
TTC3	pfam12895
TTC3	pfam13414
TTC3	pfam13639
TTC3	pfam12895
TTC3	pfam13414
TTC3	pfam13639
TTC3	pfam12895
TTC3	pfam13414
TTC3	pfam13639
TTC3	pfam13414
TTC3	pfam13639
TTC3	pfam12895
TTC3	pfam13414
TTC3	pfam13639
TTK	pfam00069
TTK	pfam00069
TTK	pfam00069
TTK	pfam00069
TXNIP	pfam02752
TXNIP	pfam02752
TYMS	pfam00303
UBA2	pfam00899
UBA2	pfam10585
UBA2	pfam14732
UBA2	pfam16195
UBA2	pfam10585
UBA2	pfam14732
UBA2	pfam16195
UBA2	pfam10585
UBA2	pfam14732
UBA2	pfam16195
UBA2	pfam10585
UBA2	pfam14732
UBA2	pfam16195
UBE1C	pfam00899
UBE1C	pfam08825
UBE1C	pfam00899
UBE1C	pfam08825
UBE1C	pfam00899
UBE1C	pfam08825
UBE1C	pfam00899
UBE1C	pfam08825
UBE2C	pfam00179
UBE2C	pfam00179
UBE2C	pfam00179
UBE2E3	pfam00179
UBE2E3	pfam00179
UBE2E3	pfam00179
UBE2E3	pfam00179
UBE2E3	pfam00179
UBE3A	pfam16558
UBE3A	pfam16558
UBE3A	pfam16558
UBE3A	pfam16558
UBE3A	pfam16558
UBE3A	pfam16558
UBE3A	pfam16558
UBE3A	pfam16558
UBE3A	pfam16558
UBE3A	pfam16558
UBE3A	pfam16558
UBE3A	pfam16558
UBE3A	pfam16558
UBE3A	pfam16558
UBE3A	pfam16558
UBE3A	pfam16558
UBE3A	pfam16558
UBE3A	pfam16558
UBE3A	pfam16558
UBE3A	pfam16558
UBE3A	pfam16558
UBE3A	pfam16558
UBE3A	pfam16558
UBE3A	pfam16558
UBL5	pfam00397
UBL5	pfam00397
UGCGL2	pfam06427
UGCGL2	pfam06427
UGCGL2	pfam06427
UGCGL2	pfam06427
UGCGL2	pfam06427
UGCGL2	pfam06427
UGCGL2	pfam06427
UGCGL2	pfam06427
UGCGL2	pfam06427
UGCGL2	pfam06427
UGP2	pfam01704
UGP2	pfam01704
UGP2	pfam01704
UGP2	pfam01704
UGP2	pfam01704
UGP2	pfam01704
UGP2	pfam01704
UGP2	pfam01704
UGP2	pfam01704
UHRF1	pfam02182
UHRF1	pfam12148
UHRF1	pfam02182
UHRF1	pfam12148
UHRF1	pfam02182
UHRF1	pfam12148
UHRF1	pfam02182
UHRF1	pfam12148
UHRF1	pfam02182
UHRF1	pfam12148
UHRF1	pfam02182
UHRF1	pfam12148
UQCR	pfam08997
USP10	pfam00443
USP10	pfam00443
USP10	pfam00443
USP10	pfam00443
USP10	pfam00443
USP10	pfam00443
USP10	pfam00443
USP10	pfam00443
USP10	pfam00443
USP10	pfam00443
USP10	pfam00443
USP10	pfam00443
USP10	pfam00443
USP11	pfam14533
USP11	pfam14836
USP11	pfam14533
USP11	pfam14533
USP13	pfam02148
USP13	pfam02148
USP16	pfam00443
USP16	pfam00443
USP16	pfam00443
USP16	pfam00443
USP16	pfam00443
USP16	pfam00443
USP6	pfam15380
USP6	pfam15380
USP6	pfam15380
USP6	pfam15380
USP6	pfam15380
USP6	pfam15380
USP6	pfam15380
USP6	pfam15380
USP6	pfam15380
USP6	pfam15380
USP6	pfam15380
USP6	pfam15380
USP6	pfam15380
USP9X	pfam00443
USP9X	pfam00443
USP9X	pfam00443
USP9X	pfam00443
UTX	pfam02373
UTX	pfam00515
UTX	pfam13431
UTX	pfam02373
UTX	pfam00515
UTX	pfam13431
UTX	pfam02373
UTX	pfam00515
UTX	pfam13414
UTX	pfam13424
UTX	pfam13431
UTX	pfam02373
UTX	pfam00515
UTX	pfam13414
UTX	pfam13424
UTX	pfam13431
UTX	pfam02373
UTX	pfam00515
UTX	pfam13414
UTX	pfam13424
UTX	pfam13431
UTX	pfam02373
UTX	pfam00515
UTX	pfam13431
UTX	pfam02373
UTX	pfam00515
UTX	pfam13431
UTX	pfam02373
UTX	pfam00515
UTX	pfam13431
UTX	pfam02373
UTX	pfam00515
UTX	pfam13431
UTX	pfam02373
UTX	pfam00515
UTX	pfam13431
UTX	pfam02373
UTX	pfam00515
UTX	pfam13431
UTX	pfam02373
UTX	pfam00515
UTX	pfam13431
UTX	pfam02373
UTX	pfam00515
UTX	pfam13431
UTX	pfam02373
UTX	pfam00515
UTX	pfam13431
UTX	pfam02373
UTX	pfam00515
UTX	pfam13431
UTX	pfam02373
UTX	pfam00515
UTX	pfam13414
UTX	pfam13424
UTX	pfam13431
UTX	pfam02373
UTX	pfam00515
UTX	pfam13414
UTX	pfam13424
UTX	pfam13431
UTX	pfam02373
UTX	pfam00515
UTX	pfam13431
UTX	pfam02373
UTX	pfam00515
UTX	pfam13431
UTX	pfam02373
UTX	pfam00515
UTX	pfam13431
UTX	pfam02373
UTX	pfam00515
UTX	pfam13431
UTX	pfam02373
UTX	pfam00515
UTX	pfam13431
UTX	pfam02373
UTX	pfam00515
UTX	pfam13431
UTX	pfam02373
UTX	pfam00515
UTX	pfam13431
UTX	pfam02373
UTX	pfam00515
UTX	pfam13431
UTX	pfam02373
UTX	pfam00515
UTX	pfam13414
UTX	pfam13424
UTX	pfam13431
UTX	pfam02373
UTX	pfam00515
UTX	pfam13431
UTX	pfam02373
UTX	pfam00515
UTX	pfam13414
UTX	pfam13424
UTX	pfam13431
VCL	pfam01044
VCL	pfam01044
VEZATIN	pfam12632
VEZATIN	pfam12632
VEZATIN	pfam12632
VEZATIN	pfam12632
VEZATIN	pfam12632
VEZATIN	pfam12632
VEZATIN	pfam12632
VEZATIN	pfam12632
VEZATIN	pfam12632
VEZATIN	pfam12632
VEZATIN	pfam12632
VEZATIN	pfam12632
VEZATIN	pfam12632
VEZATIN	pfam12632
VEZATIN	pfam12632
VEZATIN	pfam12632
VEZATIN	pfam12632
VEZATIN	pfam12632
VEZATIN	pfam12632
VEZATIN	pfam12632
VEZATIN	pfam12632
VEZATIN	pfam12632
VEZATIN	pfam12632
VEZATIN	pfam12632
VEZATIN	pfam12632
VEZATIN	pfam12632
VEZATIN	pfam12632
VEZATIN	pfam12632
VEZATIN	pfam12632
VIT1	pfam02207
VIT1	pfam12937
VIT1	pfam13229
VIT1	pfam02207
VIT1	pfam12937
VIT1	pfam13229
VIT1	pfam02207
VIT1	pfam12937
VIT1	pfam13229
VIT1	pfam12937
VIT1	pfam13229
VIT1	pfam12937
VIT1	pfam13229
VIT1	pfam12937
VIT1	pfam13229
WAC	pfam00397
WAC	pfam00397
WAC	pfam00397
WAC	pfam00397
WAC	pfam00397
WARS	pfam00458
WARS	pfam00458
WARS	pfam00458
WARS	pfam00458
WARS	pfam00458
WARS	pfam00458
WARS	pfam00458
WARS	pfam00458
WARS	pfam00458
WNT5A	pfam00110
WNT5A	pfam00110
WNT5A	pfam00110
WNT5A	pfam00110
WNT5A	pfam00110
WNT5A	pfam00110
WNT5A	pfam00110
WNT5A	pfam00110
WNT5A	pfam00110
WWP1	pfam00397
WWP1	pfam07010
WWP1	pfam00397
WWP1	pfam07010
WWP1	pfam00397
WWP1	pfam07010
WWP1	pfam00397
WWP1	pfam07010
WWP1	pfam00397
WWP1	pfam07010
WWP1	pfam00397
WWP1	pfam07010
XPO1	pfam08389
XPO1	pfam08767
XPO1	pfam08389
XPO1	pfam08767
XPO1	pfam08389
XPO1	pfam08767
XPO1	pfam08389
XPO1	pfam08767
XPO1	pfam08389
XPO1	pfam08767
XPO1	pfam08389
XPO1	pfam08767
XPO1	pfam08389
XPO1	pfam08767
XPOT	pfam08389
XPOT	pfam08389
XRCC5	pfam03731
XRCC5	pfam08785
YWHAZ	pfam08580
ZDHHC2	pfam01529
ZDHHC2	pfam01529
ZDHHC2	pfam01529
ZDHHC2	pfam01529
ZDHHC2	pfam01529
ZFHX1B	pfam00096
ZFHX1B	pfam13465
ZFHX1B	pfam00096
ZFHX1B	pfam13465
ZFHX1B	pfam00096
ZFHX1B	pfam13465
ZFHX1B	pfam00096
ZFHX1B	pfam13465
ZFHX1B	pfam00096
ZFHX1B	pfam13465
ZFP36L2	pfam00642
ZFP36L2	pfam04553
ZFP91	pfam13465
ZFP91	pfam15909
ZFP91	pfam13465
ZFP91	pfam15909
ZNF-U69274	pfam00651
ZNF-U69274	pfam13465
ZNF-U69274	pfam00651
ZNF-U69274	pfam13465
ZNF-U69274	pfam13465
ZNF148	pfam00096
ZNF148	pfam13465
ZNF183	pfam15879
ZNF198	pfam06467
ZNF198	pfam12012
ZNF198	pfam06467
ZNF198	pfam12012
ZNF198	pfam06467
ZNF198	pfam12012
ZNF198	pfam06467
ZNF198	pfam12012
ZNF198	pfam06467
ZNF198	pfam12012
ZNF198	pfam06467
ZNF198	pfam12012
ZNF198	pfam06467
ZNF198	pfam12012
ZNF198	pfam06467
ZNF198	pfam12012
ZNF198	pfam06467
ZNF198	pfam06467
ZNF198	pfam12012
ZNF198	pfam06467
ZNF198	pfam12012
ZNF217	pfam00096
ZNF217	pfam13465
ZNF217	pfam00096
ZNF217	pfam13465
ZNF217	pfam00096
ZNF217	pfam13465
ZNF217	pfam00096
ZNF217	pfam13465
ZNF217	pfam00096
ZNF217	pfam13465
ZNF22	pfam00096
ZNF22	pfam13465
ZNF288	pfam00096
ZNF288	pfam00651
ZNF288	pfam13465
ZNF288	pfam00096
ZNF288	pfam00651
ZNF288	pfam13465
ZNF288	pfam00096
ZNF288	pfam00651
ZNF288	pfam13465
ZNF288	pfam00096
ZNF288	pfam00651
ZNF288	pfam13465
ZNF288	pfam00096
ZNF288	pfam00651
ZNF288	pfam13465
ZNF288	pfam00096
ZNF288	pfam00651
ZNF288	pfam13465
ZNF288	pfam00096
ZNF288	pfam00651
ZNF288	pfam13465
ZWINT	pfam15556
ZWINT	pfam15556
ZWINT	pfam15556
